Date,Store Zip Code,Product,Payment Type,Units,Amount of Sale,Revenue Discount,COGS
11/19/2016,97204,Carlota,American Express,2,55.9,0,24.16
11/4/2016,97440,Fun Fly,Debit Visa,2,9.9,0,9.48
11/18/2016,97401,Bellen,Mastercard,12,299.4,0.1875,164.4
10/25/2016,97204,Carlota,Paypal,6,167.7,0.1,83.04
11/14/2016,97204,Carlota,Debit Visa,1,27.95,0,12.75
12/10/2016,97204,Quad,Cash,1,43.96,0,24
10/19/2016,97222,Aspen,Debit Visa,1,27.95,0,11.32
12/8/2016,97222,Carlota,Paypal,1,27.95,0,13.92
10/23/2016,97222,Bellen,Cash,9,224.55,0.1,114.93
11/11/2016,97204,Yanaki,Mastercard,1,28.75,0,15.35
10/27/2016,97204,Bellen,Cash,2,49.9,0,28.8
10/25/2016,97229,Carlota,Mastercard,1,27.95,0,13.91
10/1/2016,97283,Quad,Mastercard,1,43.96,0,23.43
11/26/2016,97283,Fun Fly,American Express,1,4.95,0,4.05
12/17/2016,97283,Fun Fly,Debit Visa,12,59.4,0.1875,44.76
11/23/2016,97204,Quad,Debit Visa,1,43.96,0,22.2
12/12/2016,97401,Fun Fly,Visa,1,4.95,0,2.76
11/9/2016,97229,Bellen,Visa,1,24.95,0,14.73
10/15/2016,97204,Yanaki,Cash,2,57.5,0,31.54
10/27/2016,97222,Quad,Visa,12,527.52,0.1875,257.4
10/15/2016,97401,Fun Fly,Mastercard,1,4.95,0,3.82
11/8/2016,97204,Bellen,Debit Visa,1,24.95,0,14.16
10/21/2016,97440,Carlota,Cash,12,335.4,0.1875,137.4
12/10/2016,97204,Quad,Debit Visa,1,43.96,0,22.24
11/27/2016,97401,Carlota,Debit Visa,1,27.95,0,11.6
11/11/2016,97283,Carlota,Mastercard,12,335.4,0.1875,137.16
10/16/2016,97204,Quad,Cash,1,43.96,0,22.02
11/16/2016,97283,Carlota,Debit Visa,12,335.4,0.1875,138.36
10/27/2016,97401,Yanaki,Debit Visa,1,28.75,0,14.62
12/1/2016,97204,Quad,Mastercard,6,263.76,0.1,131.58
11/2/2016,97204,Yanaki,Mastercard,1,28.75,0,15.47
12/23/2016,97440,Carlota,In Store,1,27.95,0,11.95
11/30/2016,97440,Yanaki,Visa,12,345,0.1875,169.92
12/1/2016,97229,Carlota,Cash,6,167.7,0.1,81.48
12/22/2016,97440,Carlota,Visa,1,27.95,0,11.88
10/21/2016,97229,Quad,Cash,6,263.76,0.1,139.62
10/19/2016,97222,Majestic Beaut,Mastercard,1,32.95,0,21.32
10/4/2016,97204,Bellen,Visa,1,24.95,0,15.34
11/28/2016,97440,Bellen,Debit Visa,1,24.95,0,13.47
12/21/2016,97440,Carlota,Debit Visa,1,27.95,0,13.54
11/25/2016,97401,Quad,American Express,1,43.96,0,22.92
12/1/2016,97283,Quad,Paypal,1,43.96,0,22.24
11/1/2016,97440,Quad,Cash,1,43.96,0,23.85
10/29/2016,97204,Carlota,Mastercard,12,335.4,0.1875,158.52
11/25/2016,97229,Quad,Debit Mastercard,1,43.96,0,21.98
10/7/2016,97440,Yanaki,Paypal,1,28.75,0,14.19
11/26/2016,97283,Quad,Paypal,1,43.96,0,23.55
10/13/2016,97283,Bellen,Debit Visa,2,49.9,0,25.78
11/12/2016,97204,Yanaki,Debit Visa,12,345,0.1875,188.28
12/22/2016,97440,Quad,Paypal,1,43.96,0,21.94
12/16/2016,97440,Bellen,Paypal,12,299.4,0.1875,155.16
11/18/2016,97229,Majestic Beaut,Debit Visa,1,32.95,0,20.65
11/12/2016,97401,Bellen,Debit Mastercard,1,24.95,0,13.9
12/5/2016,97229,Bellen,Paypal,12,299.4,0.1875,158.88
10/29/2016,97229,Yanaki,Debit Mastercard,1,28.75,0,16.71
11/17/2016,97283,Majestic Beaut,Debit Mastercard,1,32.95,0,21.6
10/27/2016,97440,Carlota,Paypal,1,27.95,0,12.9
10/8/2016,97204,Bellen,Paypal,11,274.45,0.1,146.74
11/1/2016,97440,Majestic Beaut,Visa,4,131.8,0.1,81.56
11/19/2016,97283,Quad,Debit Mastercard,1,43.96,0,22.43
10/3/2016,97204,Bellen,Cash,1,24.95,0,13.71
12/23/2016,97204,Quad,Paypal,11,483.56,0.1,256.74
12/13/2016,97204,Quad,Debit Mastercard,1,43.96,0,21.82
12/23/2016,97204,Carlota,Visa,1,27.95,0,13.86
12/13/2016,97204,Quad,Cash,1,43.96,0,22.77
10/10/2016,97401,Yanaki,Debit Visa,1,28.75,0,15.56
10/1/2016,97222,Bellen,Debit Visa,1,24.95,0,15.23
12/6/2016,97440,Yanaki,Debit Visa,1,28.75,0,14.06
11/18/2016,97440,Bellen,Paypal,6,149.7,0.1,87.42
11/3/2016,97440,Carlota,In Store,1,27.95,0,11.94
12/4/2016,97440,Quad,Debit Visa,1,43.96,0,22.49
11/21/2016,97204,Majestic Beaut,Cash,1,32.95,0,20.5
11/19/2016,97401,Quad,Debit Mastercard,12,527.52,0.1875,262.8
10/30/2016,97204,Bellen,In Store,1,24.95,0,13.34
12/16/2016,97401,Carlota,Debit Mastercard,1,27.95,0,13.29
10/6/2016,97204,Bellen,Cash,12,299.4,0.1875,155.88
11/2/2016,97204,Bellen,Debit Visa,1,24.95,0,14.08
12/12/2016,97222,Majestic Beaut,Cash,2,65.9,0,39.96
10/21/2016,97222,Quad,Cash,1,43.96,0,23.47
10/13/2016,97222,Majestic Beaut,Debit Mastercard,10,329.5,0.1,195.7
12/20/2016,97440,Yanaki,Debit Visa,1,28.75,0,16.03
12/23/2016,97204,Fun Fly,Debit Visa,1,4.95,0,4.39
10/5/2016,97440,Quad,Cash,1,43.96,0,22.09
12/3/2016,97204,Bellen,Debit Visa,1,24.95,0,14.87
12/14/2016,97204,Bellen,In Store,2,49.9,0,30.72
11/21/2016,97222,Quad,Paypal,1,43.96,0,21.48
11/13/2016,97440,Fun Fly,Paypal,1,4.95,0,4.18
10/28/2016,97222,Bellen,Debit Mastercard,12,299.4,0.1875,162.96
12/23/2016,97222,Quad,Paypal,6,263.76,0.1,133.02
11/16/2016,97229,Quad,Mastercard,1,43.96,0,21.57
11/21/2016,97283,Yanaki,American Express,1,28.75,0,14.44
10/26/2016,97204,Bellen,In Store,2,49.9,0,29.2
12/9/2016,97204,Majestic Beaut,Paypal,1,32.95,0,19.98
10/13/2016,97204,Quad,Paypal,11,483.56,0.1,240.46
10/29/2016,97440,Bellen,Paypal,1,24.95,0,13.11
11/25/2016,97229,Quad,Debit Visa,1,43.96,0,22.58
11/20/2016,97283,Fun Fly,Debit Mastercard,1,4.95,0,4.65
10/11/2016,97440,Quad,Debit Mastercard,1,43.96,0,21.54
10/26/2016,97283,Quad,Visa,1,43.96,0,23.01
10/8/2016,97222,Bellen,Paypal,1,24.95,0,14.27
10/15/2016,97440,Carlota,Visa,1,27.95,0,12.49
11/7/2016,97204,Yanaki,Visa,1,28.75,0,16.12
10/10/2016,97283,Quad,Debit Visa,1,43.96,0,22.7
12/16/2016,97440,Bellen,Debit Mastercard,1,24.95,0,13.99
12/10/2016,97204,Carlota,Debit Visa,1,27.95,0,11.62
12/22/2016,97401,Carlota,Cash,1,27.95,0,13.59
11/3/2016,97222,Quad,Debit Mastercard,1,43.96,0,21.44
11/30/2016,97283,Bellen,Debit Visa,12,299.4,0.1875,183.72
12/3/2016,97222,Carlota,Paypal,3,83.85,0,38.64
10/31/2016,97440,Bellen,Paypal,1,24.95,0,13.82
11/21/2016,97222,Yanaki,Cash,1,28.75,0,14.39
10/2/2016,97401,Carlota,Mastercard,1,27.95,0,13.04
10/13/2016,97440,Yanaki,Debit Visa,1,28.75,0,16.71
10/8/2016,97204,Quad,Debit Visa,1,43.96,0,23.5
12/7/2016,97222,Bellen,Paypal,9,224.55,0.1,121.05
11/6/2016,97204,Yanaki,Cash,8,230,0.1,129.28
11/25/2016,97229,Carlota,Paypal,12,335.4,0.1875,161.64
12/23/2016,97283,Quad,Cash,1,43.96,0,22.86
12/14/2016,97440,Carlota,Debit Visa,1,27.95,0,12.34
10/20/2016,97440,Carlota,Cash,12,335.4,0.1875,166.92
12/17/2016,97401,Quad,Debit Visa,1,43.96,0,22.17
11/1/2016,97204,Carlota,Cash,12,335.4,0.1875,149.16
11/18/2016,97440,Yanaki,Debit Visa,6,172.5,0.1,96.3
11/18/2016,97204,Quad,Cash,1,43.96,0,22.78
10/6/2016,97204,Majestic Beaut,Visa,1,32.95,0,21.78
10/11/2016,97204,Quad,Mastercard,1,43.96,0,22.53
12/4/2016,97283,Fun Fly,Debit Mastercard,1,4.95,0,4.21
10/9/2016,97222,Carlota,Debit Mastercard,1,27.95,0,12.16
12/15/2016,97222,Bellen,Cash,2,49.9,0,29.74
11/17/2016,97440,Quad,Mastercard,1,43.96,0,23.65
11/25/2016,97401,Yanaki,Debit Visa,1,28.75,0,16.18
11/19/2016,97283,Carlota,Paypal,1,27.95,0,12.81
12/1/2016,97401,Yanaki,Visa,13,373.75,0.1875,184.73
11/6/2016,97229,Quad,Paypal,1,43.96,0,22.96
11/3/2016,97283,Carlota,Debit Mastercard,1,27.95,0,12.11
10/28/2016,97204,Carlota,Debit Visa,12,335.4,0.1875,143.16
12/22/2016,97204,Yanaki,Cash,1,28.75,0,14.33
10/16/2016,97229,Quad,Paypal,1,43.96,0,21.47
11/15/2016,97440,Quad,Cash,1,43.96,0,23.96
11/4/2016,97222,Quad,In Store,1,43.96,0,21.86
10/28/2016,97440,Carlota,Paypal,1,27.95,0,11.43
12/23/2016,97204,Yanaki,Visa,1,28.75,0,14.79
11/28/2016,97222,Fun Fly,Debit Mastercard,6,29.7,0.1,18.78
10/20/2016,97440,Quad,Debit Visa,12,527.52,0.1875,281.28
10/22/2016,97229,Quad,Debit Mastercard,1,43.96,0,22.52
10/24/2016,97401,Yanaki,Debit Mastercard,1,28.75,0,15.6
12/19/2016,97222,Aspen,Paypal,1,27.95,0,12.73
11/20/2016,97204,Aspen,Debit Visa,1,27.95,0,11.11
10/3/2016,97283,Yanaki,Debit Mastercard,1,28.75,0,14.76
11/10/2016,97204,Carlota,Paypal,12,335.4,0.1875,154.08
10/4/2016,97229,Majestic Beaut,American Express,2,65.9,0,41.96
12/7/2016,97283,Quad,Visa,1,43.96,0,23.83
10/31/2016,97440,Carlota,Paypal,6,167.7,0.1,74.22
10/29/2016,97229,Quad,Debit Mastercard,12,527.52,0.1875,284.4
10/26/2016,97204,Quad,Cash,6,263.76,0.1,140.46
11/12/2016,97401,Carlota,Paypal,1,27.95,0,11.99
11/14/2016,97401,Yanaki,Debit Visa,1,28.75,0,16.24
12/15/2016,97229,Quad,Debit Mastercard,6,263.76,0.1,140.88
11/12/2016,97204,Quad,Visa,12,527.52,0.1875,285.48
11/23/2016,97401,Fun Fly,Cash,2,9.9,0,7.8
11/3/2016,97401,Yanaki,Debit Mastercard,1,28.75,0,15.9
10/1/2016,97229,Bellen,American Express,1,24.95,0,14.26
10/1/2016,97401,Quad,Cash,4,175.84,0.1,93.36
11/22/2016,97401,Yanaki,Debit Visa,6,172.5,0.1,91.8
11/10/2016,97204,Quad,Debit Mastercard,1,43.96,0,23.07
11/24/2016,97204,Quad,Debit Mastercard,12,527.52,0.1875,276.72
10/13/2016,97283,Majestic Beaut,Cash,5,164.75,0.1,108.65
11/22/2016,97204,Bellen,Visa,5,124.75,0.1,65.95
11/14/2016,97204,Yanaki,Paypal,1,28.75,0,16.15
10/21/2016,97204,Quad,Cash,11,483.56,0.1,243.21
12/13/2016,97440,Carlota,American Express,1,27.95,0,11.89
11/7/2016,97440,Quad,Debit Visa,6,263.76,0.1,142.26
10/27/2016,97283,Yanaki,In Store,1,28.75,0,16.42
11/7/2016,97401,Yanaki,Debit Visa,13,373.75,0.1875,194.48
10/11/2016,97204,Bellen,Paypal,1,24.95,0,13.34
11/1/2016,97222,Majestic Beaut,Debit Visa,1,32.95,0,19.69
12/3/2016,97440,Quad,Paypal,12,527.52,0.1875,259.56
11/3/2016,97204,Bellen,Visa,1,24.95,0,13.66
11/25/2016,97440,Quad,Debit Visa,8,351.68,0.1,186.64
10/14/2016,97440,Quad,Cash,12,527.52,0.1875,269.04
10/17/2016,97204,Fun Fly,American Express,1,4.95,0,5
11/17/2016,97440,Yanaki,Mastercard,12,345,0.1875,176.88
10/29/2016,97204,Bellen,Debit Mastercard,6,149.7,0.1,84.96
11/9/2016,97204,Fun Fly,Debit Mastercard,1,4.95,0,4.87
10/17/2016,97440,Quad,Visa,1,43.96,0,21.52
12/8/2016,97204,Yanaki,Paypal,12,345,0.1875,193.32
12/10/2016,97440,Bellen,Debit Mastercard,1,24.95,0,14.62
11/27/2016,97283,Quad,Cash,1,43.96,0,23.24
11/1/2016,97229,Carlota,Paypal,1,27.95,0,13.43
11/1/2016,97204,Yanaki,Cash,1,28.75,0,16.41
11/13/2016,97204,Quad,Debit Visa,13,571.48,0.1875,286.39
11/4/2016,97222,Quad,Paypal,1,43.96,0,23.47
11/23/2016,97229,Carlota,Visa,6,167.7,0.1,73.74
12/16/2016,97283,Bellen,Debit Visa,1,24.95,0,14.27
10/11/2016,97283,Quad,Paypal,12,527.52,0.1875,275.4
11/16/2016,97440,Yanaki,Visa,13,373.75,0.1875,217.88
11/1/2016,97204,Quad,Paypal,6,263.76,0.1,140.58
11/14/2016,97204,Carlota,Paypal,1,27.95,0,13.4
12/4/2016,97283,Carlota,Debit Visa,9,251.55,0.1,119.61
11/23/2016,97440,Yanaki,Cash,1,28.75,0,16.61
10/22/2016,97440,Fun Fly,Paypal,1,4.95,0,3.57
10/9/2016,97401,Carlota,Cash,1,27.95,0,12.75
10/28/2016,97229,Carlota,Debit Visa,12,335.4,0.1875,142.08
11/25/2016,97440,Fun Fly,Debit Visa,1,4.95,0,3.64
12/4/2016,97401,Carlota,Mastercard,1,27.95,0,13.39
12/20/2016,97440,Carlota,Paypal,6,167.7,0.1,76.68
12/24/2016,97440,Quad,Debit Visa,8,351.68,0.1,184.32
11/7/2016,97401,Quad,Mastercard,2,87.92,0,46.64
11/21/2016,97204,Bellen,Visa,1,24.95,0,15.1
12/24/2016,97229,Yanaki,American Express,1,28.75,0,14.56
10/9/2016,97283,Carlota,Paypal,6,167.7,0.1,79.86
12/5/2016,97222,Quad,Cash,1,43.96,0,23.26
10/1/2016,97440,Fun Fly,Paypal,1,4.95,0,3.56
11/15/2016,97222,Bellen,Paypal,1,24.95,0,14.49
12/23/2016,97229,Bellen,Debit Visa,1,24.95,0,13.46
10/20/2016,97229,Bellen,Debit Mastercard,1,24.95,0,14.1
10/30/2016,97440,Carlota,Debit Visa,1,27.95,0,12.47
11/10/2016,97440,Bellen,Debit Visa,1,24.95,0,13.49
12/24/2016,97401,Carlota,Debit Visa,1,27.95,0,12.33
11/27/2016,97204,Carlota,Visa,1,27.95,0,12.18
10/19/2016,97222,Bellen,Paypal,1,24.95,0,12.94
10/20/2016,97222,Yanaki,Cash,1,28.75,0,14.75
12/5/2016,97283,Quad,Paypal,1,43.96,0,22.74
11/6/2016,97204,Bellen,Visa,1,24.95,0,13.63
12/16/2016,97204,Quad,Debit Visa,2,87.92,0,47.02
11/17/2016,97229,Yanaki,Cash,1,28.75,0,14.87
12/5/2016,97204,Fun Fly,Cash,1,4.95,0,4.36
12/12/2016,97204,Quad,Paypal,1,43.96,0,23.69
10/29/2016,97204,Quad,Cash,1,43.96,0,23.82
12/2/2016,97204,Carlota,Debit Visa,1,27.95,0,13.66
10/19/2016,97229,Bellen,Debit Visa,1,24.95,0,13.8
10/2/2016,97440,Carlota,Visa,1,27.95,0,13.38
10/4/2016,97204,Carlota,Cash,1,27.95,0,13.45
12/13/2016,97283,Bellen,Debit Visa,7,174.65,0.1,102.83
12/10/2016,97222,Yanaki,Debit Visa,1,28.75,0,16.6
11/22/2016,97229,Yanaki,Cash,1,28.75,0,16.47
10/25/2016,97204,Quad,Visa,1,43.96,0,22.1
12/12/2016,97440,Quad,Debit Mastercard,1,43.96,0,23.69
12/24/2016,97204,Aspen,Cash,1,27.95,0,12.99
11/29/2016,97229,Majestic Beaut,Debit Mastercard,12,395.4,0.1875,258
11/25/2016,97222,Bellen,Paypal,1,24.95,0,13.32
11/17/2016,97440,Fun Fly,Debit Visa,3,14.85,0,11.01
10/14/2016,97204,Carlota,Debit Visa,1,27.95,0,13.02
11/9/2016,97440,Yanaki,Debit Visa,1,28.75,0,14.15
12/22/2016,97440,Majestic Beaut,Visa,1,32.95,0,21.24
11/19/2016,97204,Quad,Debit Mastercard,1,43.96,0,22.41
10/18/2016,97204,Fun Fly,Cash,2,9.9,0,5.58
10/8/2016,97440,Carlota,Visa,2,55.9,0,23.3
10/3/2016,97204,Fun Fly,Cash,1,4.95,0,4.34
11/21/2016,97283,Quad,Paypal,1,43.96,0,24.04
11/21/2016,97440,Quad,American Express,12,527.52,0.1875,286.68
12/23/2016,97204,Carlota,Visa,1,27.95,0,11.66
11/22/2016,97222,Carlota,Debit Visa,1,27.95,0,11.67
11/23/2016,97229,Carlota,Paypal,12,335.4,0.1875,166.8
11/2/2016,97229,Fun Fly,Paypal,1,4.95,0,3.46
12/24/2016,97222,Quad,Debit Mastercard,1,43.96,0,21.82
10/22/2016,97204,Carlota,In Store,6,167.7,0.1,71.58
12/6/2016,97204,Majestic Beaut,Cash,1,32.95,0,21.29
11/18/2016,97204,Carlota,Debit Visa,4,111.8,0.1,55.2
10/13/2016,97204,Bellen,Debit Visa,12,299.4,0.1875,181.32
10/1/2016,97204,Bellen,Paypal,1,24.95,0,15
11/13/2016,97401,Carlota,Mastercard,1,27.95,0,11.71
10/1/2016,97222,Yanaki,Mastercard,12,345,0.1875,192.36
10/28/2016,97283,Fun Fly,Paypal,1,4.95,0,3.62
12/19/2016,97229,Bellen,Debit Visa,1,24.95,0,13.94
10/2/2016,97283,Quad,Debit Visa,1,43.96,0,23.96
10/2/2016,97401,Majestic Beaut,Paypal,2,65.9,0,40.24
10/4/2016,97401,Bellen,American Express,12,299.4,0.1875,167.88
10/29/2016,97204,Yanaki,Visa,1,28.75,0,15.77
10/24/2016,97222,Carlota,Paypal,6,167.7,0.1,71.64
11/17/2016,97401,Quad,Visa,6,263.76,0.1,141.12
11/29/2016,97283,Bellen,Cash,1,24.95,0,15.22
10/1/2016,97440,Bellen,Paypal,1,24.95,0,13.28
10/11/2016,97440,Majestic Beaut,Cash,1,32.95,0,20.24
12/14/2016,97283,Quad,Debit Mastercard,1,43.96,0,21.74
12/10/2016,97440,Carlota,Cash,1,27.95,0,13.79
10/15/2016,97222,Fun Fly,Visa,14,69.3,0.1875,45.92
11/17/2016,97440,Quad,Mastercard,1,43.96,0,22.97
11/20/2016,97283,Yanaki,Mastercard,6,172.5,0.1,98.34
12/23/2016,97204,Carlota,Paypal,1,27.95,0,13.92
10/25/2016,97401,Quad,Mastercard,1,43.96,0,23
10/12/2016,97204,Quad,Visa,1,43.96,0,21.53
10/3/2016,97222,Bellen,Cash,9,224.55,0.1,116.19
11/14/2016,97401,Quad,Debit Visa,1,43.96,0,21.82
11/1/2016,97222,Carlota,Cash,6,167.7,0.1,80.34
11/7/2016,97440,Majestic Beaut,Debit Mastercard,12,395.4,0.1875,241.92
11/22/2016,97440,Bellen,Debit Visa,1,24.95,0,13
12/7/2016,97440,Bellen,Debit Visa,1,24.95,0,14.64
10/29/2016,97204,Quad,Debit Mastercard,1,43.96,0,22.18
11/22/2016,97229,Carlota,Mastercard,6,167.7,0.1,74.52
10/4/2016,97283,Quad,Cash,12,527.52,0.1875,269.16
11/8/2016,97204,Quad,Debit Mastercard,1,43.96,0,21.49
11/15/2016,97229,Yanaki,Debit Visa,1,28.75,0,14.07
10/16/2016,97401,Bellen,Cash,1,24.95,0,13.2
10/10/2016,97440,Carlota,Cash,6,167.7,0.1,84.24
11/30/2016,97204,Carlota,American Express,1,27.95,0,13.15
10/9/2016,97401,Bellen,Cash,1,24.95,0,14.01
10/15/2016,97440,Yanaki,In Store,1,28.75,0,14.24
12/8/2016,97283,Bellen,Paypal,1,24.95,0,13.62
11/11/2016,97204,Quad,Mastercard,6,263.76,0.1,140.58
12/16/2016,97229,Carlota,Cash,1,27.95,0,12.88
12/6/2016,97204,Quad,Visa,2,87.92,0,44.16
10/3/2016,97283,Fun Fly,Debit Mastercard,6,29.7,0.1,14.46
11/5/2016,97204,Majestic Beaut,Visa,1,32.95,0,20.73
12/23/2016,97204,Yanaki,Visa,1,28.75,0,14.78
12/18/2016,97204,Yanaki,Paypal,1,28.75,0,14.26
12/16/2016,97204,Bellen,Visa,1,24.95,0,14.85
11/5/2016,97229,Bellen,Debit Visa,6,149.7,0.1,88.14
11/18/2016,97229,Quad,Visa,12,527.52,0.1875,271.92
11/15/2016,97222,Quad,Debit Visa,2,87.92,0,43.56
12/18/2016,97204,Quad,Debit Visa,1,43.96,0,23.13
11/24/2016,97222,Bellen,American Express,1,24.95,0,15.35
12/22/2016,97440,Aspen,American Express,1,27.95,0,13.12
12/7/2016,97204,Bellen,Paypal,1,24.95,0,14.77
12/10/2016,97229,Quad,Debit Visa,2,87.92,0,43.46
10/18/2016,97204,Bellen,Cash,6,149.7,0.1,90.84
10/10/2016,97204,Quad,Cash,2,87.92,0,44.02
10/8/2016,97204,Carlota,Paypal,12,335.4,0.1875,152.52
10/15/2016,97204,Yanaki,Debit Visa,6,172.5,0.1,96
10/2/2016,97204,Quad,Debit Visa,2,87.92,0,43.48
12/6/2016,97283,Carlota,Cash,1,27.95,0,12.13
11/5/2016,97204,Carlota,Debit Visa,13,363.35,0.1875,154.83
10/6/2016,97204,Fun Fly,Visa,1,4.95,0,2.79
12/15/2016,97222,Fun Fly,Cash,2,9.9,0,4.8
12/16/2016,97440,Fun Fly,Paypal,2,9.9,0,5.66
12/9/2016,97283,Yanaki,Debit Visa,12,345,0.1875,179.4
11/27/2016,97229,Fun Fly,Cash,2,9.9,0,6.02
10/31/2016,97204,Quad,Cash,12,527.52,0.1875,269.88
12/8/2016,97440,Carlota,Cash,1,27.95,0,13.38
11/27/2016,97204,Bellen,Cash,1,24.95,0,13.71
11/20/2016,97204,Carlota,Cash,1,27.95,0,12.05
12/5/2016,97283,Bellen,Paypal,1,24.95,0,14.07
10/9/2016,97204,Carlota,Debit Mastercard,12,335.4,0.1875,166.56
10/31/2016,97204,Carlota,Cash,12,335.4,0.1875,165.12
11/12/2016,97440,Yanaki,Debit Visa,2,57.5,0,28.3
12/24/2016,97222,Yanaki,Debit Visa,9,258.75,0.1,139.86
12/9/2016,97229,Yanaki,Debit Visa,12,345,0.1875,181.08
11/27/2016,97204,Quad,Debit Mastercard,1,43.96,0,22.83
12/18/2016,97283,Carlota,Cash,5,139.75,0.1,64.25
12/20/2016,97204,Bellen,Cash,6,149.7,0.1,83.7
12/23/2016,97229,Yanaki,Debit Visa,13,373.75,0.1875,189.54
10/1/2016,97204,Bellen,Debit Visa,1,24.95,0,13.58
11/21/2016,97204,Bellen,Visa,7,174.65,0.1,98.7
12/20/2016,97204,Quad,Paypal,10,439.6,0.1,230.8
11/10/2016,97440,Yanaki,Debit Mastercard,1,28.75,0,14.35
11/24/2016,97229,Fun Fly,Mastercard,1,4.95,0,4.31
10/29/2016,97401,Carlota,Paypal,2,55.9,0,26.04
12/19/2016,97440,Quad,Mastercard,12,527.52,0.1875,261.24
11/29/2016,97222,Carlota,American Express,6,167.7,0.1,72.78
10/2/2016,97204,Bellen,Debit Mastercard,1,24.95,0,13.52
12/24/2016,97222,Carlota,Paypal,6,167.7,0.1,84.12
10/21/2016,97204,Quad,Cash,1,43.96,0,22.48
11/1/2016,97401,Fun Fly,Paypal,1,4.95,0,3.01
12/19/2016,97222,Yanaki,Cash,12,345,0.1875,170.04
11/9/2016,97440,Bellen,Debit Visa,1,24.95,0,13.91
12/22/2016,97401,Carlota,Cash,1,27.95,0,14.04
11/12/2016,97222,Bellen,Debit Visa,1,24.95,0,13.04
10/25/2016,97204,Quad,Debit Visa,1,43.96,0,22.63
12/23/2016,97283,Quad,Cash,1,43.96,0,23.53
10/28/2016,97440,Carlota,American Express,6,167.7,0.1,75.42
10/11/2016,97440,Carlota,Debit Visa,12,335.4,0.1875,142.68
10/4/2016,97440,Quad,Debit Mastercard,1,43.96,0,22.25
11/18/2016,97440,Carlota,Mastercard,1,27.95,0,12.13
11/13/2016,97401,Quad,Mastercard,1,43.96,0,22.39
11/24/2016,97204,Fun Fly,Debit Visa,12,59.4,0.1875,54.84
11/29/2016,97204,Quad,Paypal,12,527.52,0.1875,286.56
12/13/2016,97440,Bellen,Cash,1,24.95,0,14.86
11/7/2016,97401,Carlota,Visa,1,27.95,0,13.09
10/31/2016,97440,Bellen,Debit Visa,8,199.6,0.1,118.24
10/14/2016,97440,Yanaki,Cash,12,345,0.1875,200.04
11/1/2016,97283,Aspen,Debit Visa,1,27.95,0,11.12
11/15/2016,97229,Aspen,Paypal,2,55.9,0,21.82
11/15/2016,97204,Fun Fly,Paypal,7,34.65,0.1,25.62
12/12/2016,97440,Carlota,Visa,12,335.4,0.1875,164.88
11/14/2016,97440,Quad,Mastercard,1,43.96,0,23.72
10/8/2016,97204,Yanaki,Cash,10,287.5,0.1,152.8
11/24/2016,97204,Carlota,Debit Visa,6,167.7,0.1,79.44
10/31/2016,97204,Quad,Paypal,1,43.96,0,22.39
11/8/2016,97204,Yanaki,Cash,1,28.75,0,16.38
11/5/2016,97440,Quad,Mastercard,1,43.96,0,23.72
12/8/2016,97440,Quad,Paypal,1,43.96,0,22.04
10/3/2016,97440,Quad,Visa,6,263.76,0.1,129.9
12/3/2016,97222,Carlota,Paypal,2,55.9,0,23.16
11/22/2016,97283,Majestic Beaut,Cash,1,32.95,0,21.65
11/19/2016,97229,Carlota,Visa,12,335.4,0.1875,165.36
12/21/2016,97401,Yanaki,Visa,1,28.75,0,15.37
12/10/2016,97204,Quad,Debit Visa,1,43.96,0,23.05
10/13/2016,97401,Yanaki,Debit Visa,1,28.75,0,14.28
11/10/2016,97229,Carlota,Cash,12,335.4,0.1875,159.6
10/23/2016,97204,Carlota,Cash,1,27.95,0,11.78
12/24/2016,97229,Aspen,Paypal,1,27.95,0,11.4
12/21/2016,97401,Yanaki,Paypal,6,172.5,0.1,85.74
11/7/2016,97204,Quad,Debit Mastercard,6,263.76,0.1,139.32
10/15/2016,97204,Aspen,Cash,1,27.95,0,12.36
10/6/2016,97440,Carlota,Visa,6,167.7,0.1,83.4
12/11/2016,97204,Carlota,Debit Visa,1,27.95,0,11.99
10/27/2016,97283,Yanaki,Debit Visa,1,28.75,0,14.83
10/1/2016,97440,Bellen,Debit Mastercard,1,24.95,0,13.61
10/19/2016,97204,Bellen,Visa,1,24.95,0,14.3
12/24/2016,97204,Carlota,Cash,1,27.95,0,11.81
11/19/2016,97440,Bellen,Debit Visa,1,24.95,0,14.46
12/21/2016,97440,Quad,Cash,1,43.96,0,22.94
10/28/2016,97204,Yanaki,Debit Visa,1,28.75,0,16.58
10/24/2016,97204,Quad,Cash,13,571.48,0.1875,304.07
11/18/2016,97204,Quad,Cash,9,395.64,0.1,202.59
10/18/2016,97440,Carlota,Paypal,6,167.7,0.1,83.28
10/7/2016,97204,Quad,Debit Visa,1,43.96,0,21.46
11/16/2016,97204,Carlota,Debit Visa,1,27.95,0,11.75
11/16/2016,97440,Quad,Visa,1,43.96,0,23.52
12/9/2016,97401,Carlota,Visa,1,27.95,0,12.12
12/5/2016,97440,Carlota,American Express,1,27.95,0,13.98
11/26/2016,97204,Yanaki,Cash,12,345,0.1875,185.88
11/29/2016,97440,Bellen,Cash,1,24.95,0,14.14
12/22/2016,97204,Bellen,Paypal,6,149.7,0.1,78.42
10/4/2016,97283,Yanaki,Cash,1,28.75,0,15.29
12/12/2016,97204,Quad,Mastercard,5,219.8,0.1,114.3
