Date,Store Zip Code,Product,Payment Type,Units,Amount of Sale,Revenue Discount,COGS
10/2/2016,87001,Bellen,Debit Visa,2,51.9,0,42.68
12/17/2016,87037,Majestic Beaut,Debit Visa,12,407.4,0.215,243.48
12/22/2016,87315,Fun Fly,Debit Visa,1,4.95,0,10.2
12/9/2016,87001,Majestic Beaut,Debit Mastercard,6,203.7,0.125,135.9
12/21/2016,87001,Aspen,In Store,1,28.95,0,16.28
10/20/2016,87315,Majestic Beaut,Mastercard,1,33.95,0,15.6
12/24/2016,87103,Majestic Beaut,Cash,1,33.95,0,22.87
11/30/2016,87037,Fun Fly,Debit Visa,1,4.95,0,6.7
10/10/2016,87001,Yanaki,Debit Visa,6,178.5,0.125,128.82
10/17/2016,87001,Quad,Debit Visa,2,89.92,0,56.74
10/24/2016,87001,Crested Beaut,Debit Visa,1,38.95,0,17.54
10/4/2016,87001,Crested Beaut,Debit Mastercard,1,38.95,0,23.4
11/23/2016,87506,Crested Beaut,Paypal,1,38.95,0,25.84
12/10/2016,87103,Majestic Beaut,Paypal,3,101.85,0,70.05
10/12/2016,87315,Majestic Beaut,In Store,6,203.7,0.125,110.16
11/25/2016,87001,Majestic Beaut,Visa,1,33.95,0,23.17
10/21/2016,87001,Majestic Beaut,Mastercard,6,203.7,0.125,132.42
12/16/2016,87001,Quad,Cash,4,179.84,0.1,98.88
10/18/2016,87001,Aspen,Visa,13,376.35,0.215,254.54
12/15/2016,87001,Yanaki,Paypal,1,29.75,0,16.71
11/25/2016,87001,Majestic Beaut,Mastercard,1,33.95,0,22.25
10/31/2016,87941,Quad,Visa,1,44.96,0,24.55
11/8/2016,87001,Majestic Beaut,Visa,6,203.7,0.125,124.44
10/9/2016,87001,Majestic Beaut,Debit Visa,1,33.95,0,18.91
10/3/2016,87001,Carlota,Visa,3,86.85,0,60.48
10/23/2016,87001,Majestic Beaut,Visa,1,33.95,0,15.08
10/6/2016,87315,Carlota,Visa,3,86.85,0,33.21
11/9/2016,87506,Carlota,American Express,1,28.95,0,18.35
12/23/2016,87001,Aspen,Visa,1,28.95,0,10.49
10/15/2016,87941,Majestic Beaut,Visa,1,33.95,0,21.78
11/3/2016,87001,Aspen,Debit Visa,1,28.95,0,14.67
11/12/2016,87506,Carlota,Visa,1,28.95,0,17.9
12/22/2016,87001,Yanaki,Cash,1,29.75,0,14.4
11/18/2016,87103,Yanaki,Debit Visa,1,29.75,0,21.99
12/22/2016,87001,Fun Fly,Paypal,1,4.95,0,7.11
10/4/2016,87001,Yanaki,Paypal,1,29.75,0,17.56
12/5/2016,87037,Quad,Visa,6,269.76,0.125,126.06
12/24/2016,87315,Bellen,Visa,1,25.95,0,17.83
10/21/2016,87103,Yanaki,Debit Visa,6,178.5,0.125,111.54
10/24/2016,87001,Fun Fly,Visa,4,19.8,0.1,25.44
11/28/2016,87037,Majestic Beaut,Visa,6,203.7,0.125,97.26
12/1/2016,87315,Carlota,Debit Visa,1,28.95,0,15.16
10/20/2016,87315,Yanaki,Debit Visa,2,59.5,0,30.84
12/22/2016,87103,Yanaki,Cash,1,29.75,0,20
11/7/2016,87001,Yanaki,Debit Visa,12,357,0.215,205.2
12/24/2016,87037,Crested Beaut,In Store,1,38.95,0,18.66
12/19/2016,87001,Aspen,Debit Visa,12,347.4,0.215,227.88
11/10/2016,87001,Yanaki,Visa,12,357,0.215,221.52
11/26/2016,87103,Majestic Beaut,Visa,4,135.8,0.1,77
12/5/2016,87001,Majestic Beaut,Debit Visa,6,203.7,0.125,125.34
11/27/2016,87001,Aspen,Paypal,1,28.95,0,18.64
11/19/2016,87037,Crested Beaut,Visa,1,38.95,0,20.72
11/2/2016,87037,Yanaki,Debit Visa,1,29.75,0,18.59
10/22/2016,87103,Crested Beaut,American Express,12,467.4,0.215,310.92
11/12/2016,87941,Majestic Beaut,Debit Mastercard,1,33.95,0,18.22
12/17/2016,87037,Carlota,In Store,1,28.95,0,18.91
11/3/2016,87037,Crested Beaut,Debit Visa,1,38.95,0,21.72
11/16/2016,87001,Yanaki,Debit Visa,5,148.75,0.1,77.25
12/10/2016,87001,Majestic Beaut,Paypal,1,33.95,0,16.73
12/7/2016,87001,Quad,Mastercard,1,44.96,0,30.24
10/28/2016,87506,Bellen,Paypal,1,25.95,0,14.22
10/17/2016,87001,Majestic Beaut,Visa,1,33.95,0,19.34
12/14/2016,87001,Carlota,Debit Visa,1,28.95,0,18.1
11/11/2016,87103,Quad,Cash,1,44.96,0,27.53
12/11/2016,87037,Bellen,Paypal,1,25.95,0,20.32
10/12/2016,87037,Crested Beaut,American Express,1,38.95,0,21.5
10/2/2016,87001,Crested Beaut,In Store,1,38.95,0,26.61
11/30/2016,87315,Carlota,Visa,12,347.4,0.215,212.4
12/1/2016,87001,Crested Beaut,Debit Mastercard,6,233.7,0.125,131.04
11/28/2016,87001,Yanaki,Visa,1,29.75,0,17.73
12/21/2016,87001,Carlota,Visa,4,115.8,0.1,67.32
12/19/2016,87001,Fun Fly,Visa,1,4.95,0,1.43
12/13/2016,87001,Bellen,In Store,6,155.7,0.125,102.18
12/13/2016,87001,Quad,Visa,13,584.48,0.215,305.5
11/17/2016,87103,Carlota,Debit Mastercard,4,115.8,0.1,54.96
11/12/2016,87037,Aspen,In Store,2,57.9,0,39.12
12/10/2016,87001,Bellen,Debit Visa,1,25.95,0,19.41
12/2/2016,87315,Bellen,Debit Visa,1,25.95,0,13.76
11/2/2016,87001,Majestic Beaut,Mastercard,1,33.95,0,16.16
11/13/2016,87941,Quad,Debit Visa,1,44.96,0,25.65
10/11/2016,87001,Majestic Beaut,Paypal,1,33.95,0,22.38
12/17/2016,87103,Yanaki,Debit Mastercard,1,29.75,0,13.87
12/6/2016,87001,Carlota,In Store,6,173.7,0.125,97.86
12/18/2016,87506,Bellen,Debit Visa,1,25.95,0,17.54
12/15/2016,87941,Crested Beaut,Debit Visa,1,38.95,0,25.6
10/7/2016,87001,Fun Fly,Visa,1,4.95,0,5.87
10/10/2016,87001,Crested Beaut,Cash,1,38.95,0,19.06
11/12/2016,87001,Bellen,Visa,3,77.85,0,40.29
11/12/2016,87001,Majestic Beaut,Visa,1,33.95,0,18.83
12/16/2016,87037,Bellen,Debit Visa,1,25.95,0,17.09
12/1/2016,87941,Yanaki,Visa,1,29.75,0,19.24
11/14/2016,87315,Bellen,Debit Visa,1,25.95,0,13.76
10/29/2016,87037,Quad,Debit Mastercard,1,44.96,0,28.75
10/9/2016,87001,Yanaki,Paypal,1,29.75,0,16.49
10/2/2016,87001,Aspen,In Store,1,28.95,0,11.52
12/18/2016,87506,Bellen,Paypal,14,363.3,0.215,221.2
10/22/2016,87103,Bellen,Visa,1,25.95,0,15.83
10/31/2016,87037,Majestic Beaut,Visa,6,203.7,0.125,127.8
10/17/2016,87001,Carlota,Visa,1,28.95,0,19.47
10/25/2016,87037,Majestic Beaut,Cash,12,407.4,0.215,241.44
12/18/2016,87001,Yanaki,Debit Visa,1,29.75,0,17.32
11/20/2016,87103,Carlota,Debit Visa,12,347.4,0.215,197.88
11/5/2016,87001,Yanaki,Debit Visa,9,267.75,0.125,170.46
11/20/2016,87001,Yanaki,Cash,1,29.75,0,16.65
10/29/2016,87001,Bellen,Visa,12,311.4,0.215,235.2
11/12/2016,87001,Majestic Beaut,Debit Mastercard,1,33.95,0,20
10/19/2016,87001,Bellen,Cash,1,25.95,0,17.39
10/30/2016,87103,Carlota,Visa,1,28.95,0,14.78
12/20/2016,87037,Carlota,Debit Visa,3,86.85,0,35.4
10/9/2016,87315,Fun Fly,Mastercard,1,4.95,0,2.5
11/29/2016,87001,Carlota,Visa,1,28.95,0,12.46
11/19/2016,87941,Bellen,Visa,12,311.4,0.215,257.76
12/11/2016,87941,Quad,Paypal,1,44.96,0,23.69
11/7/2016,87037,Carlota,Paypal,6,173.7,0.125,115.44
11/17/2016,87037,Aspen,Debit Mastercard,6,173.7,0.125,91.92
11/20/2016,87315,Majestic Beaut,Debit Visa,4,135.8,0.1,85.6
10/28/2016,87037,Bellen,Debit Visa,1,25.95,0,12.11
12/8/2016,87037,Carlota,Visa,5,144.75,0.1,84.2
12/17/2016,87103,Aspen,Visa,1,28.95,0,18.44
12/15/2016,87037,Carlota,Paypal,1,28.95,0,15.08
10/27/2016,87001,Majestic Beaut,Visa,6,203.7,0.125,104.1
11/24/2016,87941,Quad,Cash,12,539.52,0.215,289.2
12/11/2016,87001,Majestic Beaut,Debit Mastercard,6,203.7,0.125,116.58
11/7/2016,87506,Majestic Beaut,Debit Mastercard,1,33.95,0,20.01
11/4/2016,87001,Crested Beaut,Debit Visa,12,467.4,0.215,230.52
11/1/2016,87001,Carlota,Debit Mastercard,1,28.95,0,12.55
12/13/2016,87001,Majestic Beaut,Visa,1,33.95,0,20.63
10/5/2016,87001,Fun Fly,Debit Visa,6,29.7,0.125,36.3
12/5/2016,87941,Fun Fly,Visa,1,4.95,0,10.56
10/20/2016,87001,Yanaki,Debit Mastercard,1,29.75,0,18.94
12/11/2016,87001,Yanaki,Debit Mastercard,2,59.5,0,43.36
10/8/2016,87506,Majestic Beaut,In Store,4,135.8,0.1,77.2
12/8/2016,87001,Bellen,Paypal,14,363.3,0.215,285.88
11/23/2016,87506,Majestic Beaut,Visa,3,101.85,0,48.9
12/16/2016,87315,Majestic Beaut,Mastercard,1,33.95,0,19.16
10/23/2016,87037,Carlota,Debit Visa,9,260.55,0.125,104.85
10/15/2016,87506,Fun Fly,In Store,1,4.95,0,10.91
11/22/2016,87103,Carlota,Debit Mastercard,1,28.95,0,13.08
12/6/2016,87001,Carlota,Visa,6,173.7,0.125,75.06
11/16/2016,87001,Bellen,Debit Visa,3,77.85,0,46.29
10/8/2016,87001,Quad,Visa,1,44.96,0,21.89
11/18/2016,87315,Yanaki,Visa,1,29.75,0,13.93
12/15/2016,87315,Quad,Mastercard,1,44.96,0,30.53
11/3/2016,87941,Bellen,Debit Visa,2,51.9,0,29.52
10/7/2016,87001,Majestic Beaut,Cash,6,203.7,0.125,90.54
11/1/2016,87001,Aspen,Debit Visa,1,28.95,0,14.95
12/18/2016,87506,Quad,Debit Visa,1,44.96,0,28.22
11/23/2016,87103,Yanaki,Mastercard,1,29.75,0,13.91
11/23/2016,87506,Majestic Beaut,American Express,1,33.95,0,20.41
10/16/2016,87001,Bellen,Debit Visa,6,155.7,0.125,85.5
10/1/2016,87941,Majestic Beaut,Debit Mastercard,1,33.95,0,23.05
12/22/2016,87941,Bellen,Debit Mastercard,1,25.95,0,13.89
12/5/2016,87001,Quad,Cash,6,269.76,0.125,170.88
10/18/2016,87001,Fun Fly,Visa,1,4.95,0,8.52
10/13/2016,87001,Majestic Beaut,Debit Visa,6,203.7,0.125,134.4
11/5/2016,87941,Yanaki,American Express,1,29.75,0,16.33
11/7/2016,87001,Crested Beaut,Debit Visa,1,38.95,0,22.88
12/18/2016,87941,Fun Fly,Visa,11,54.45,0.125,85.8
10/25/2016,87037,Yanaki,Visa,12,357,0.215,173.16
10/13/2016,87506,Yanaki,Paypal,1,29.75,0,21.76
12/16/2016,87506,Aspen,Debit Mastercard,1,28.95,0,15.64
11/17/2016,87001,Crested Beaut,Cash,6,233.7,0.125,139.14
12/6/2016,87001,Quad,Paypal,1,44.96,0,22.86
11/14/2016,87001,Quad,Debit Visa,1,44.96,0,22.08
10/19/2016,87001,Bellen,Visa,14,363.3,0.215,285.74
10/15/2016,87001,Aspen,Visa,1,28.95,0,19.03
11/7/2016,87001,Fun Fly,Visa,1,4.95,0,8.09
11/18/2016,87001,Majestic Beaut,Paypal,1,33.95,0,15.8
12/1/2016,87037,Carlota,Debit Visa,1,28.95,0,15.4
10/13/2016,87001,Majestic Beaut,Visa,12,407.4,0.215,270.84
11/10/2016,87037,Bellen,Debit Visa,2,51.9,0,32.34
12/20/2016,87001,Crested Beaut,Paypal,4,155.8,0.1,84.6
12/12/2016,87001,Carlota,American Express,12,347.4,0.215,188.52
11/20/2016,87315,Majestic Beaut,Debit Visa,1,33.95,0,18.42
12/21/2016,87001,Bellen,Visa,1,25.95,0,20.16
12/22/2016,87001,Majestic Beaut,Visa,1,33.95,0,18.2
10/21/2016,87001,Crested Beaut,Mastercard,1,38.95,0,20.18
12/22/2016,87001,Majestic Beaut,Paypal,1,33.95,0,23.58
11/12/2016,87001,Carlota,Mastercard,1,28.95,0,13.4
11/29/2016,87001,Carlota,Debit Visa,1,28.95,0,12.99
12/1/2016,87001,Bellen,Debit Mastercard,12,311.4,0.215,255.48
11/10/2016,87941,Carlota,In Store,1,28.95,0,19.84
11/9/2016,87103,Majestic Beaut,Debit Visa,1,33.95,0,22.09
12/9/2016,87001,Carlota,Debit Visa,1,28.95,0,20.26
11/7/2016,87001,Majestic Beaut,Visa,2,67.9,0,32.76
11/4/2016,87103,Majestic Beaut,Cash,1,33.95,0,20.04
10/22/2016,87037,Crested Beaut,Paypal,12,467.4,0.215,232.32
10/24/2016,87315,Yanaki,Paypal,1,29.75,0,16.14
11/14/2016,87103,Majestic Beaut,Visa,6,203.7,0.125,147.6
10/21/2016,87037,Bellen,Debit Visa,1,25.95,0,16.03
11/1/2016,87001,Bellen,Debit Visa,1,25.95,0,14.08
11/10/2016,87001,Quad,Visa,1,44.96,0,24.1
12/5/2016,87001,Majestic Beaut,Visa,14,475.3,0.215,229.74
12/9/2016,87001,Quad,Paypal,1,44.96,0,20.77
10/17/2016,87506,Majestic Beaut,Visa,12,407.4,0.215,234.12
11/4/2016,87001,Quad,American Express,1,44.96,0,22.78
12/18/2016,87315,Fun Fly,Debit Visa,1,4.95,0,6.57
11/17/2016,87941,Quad,Visa,1,44.96,0,22.83
12/23/2016,87001,Yanaki,Debit Visa,3,89.25,0,53.1
10/31/2016,87941,Quad,Debit Mastercard,1,44.96,0,27.92
11/16/2016,87001,Quad,American Express,8,359.68,0.125,230.72
10/18/2016,87315,Carlota,Debit Visa,8,231.6,0.125,103.92
10/6/2016,87001,Bellen,Debit Visa,6,155.7,0.125,81.72
10/8/2016,87941,Carlota,Debit Mastercard,12,347.4,0.215,143.76
10/10/2016,87315,Majestic Beaut,In Store,1,33.95,0,20.28
10/22/2016,87941,Crested Beaut,Debit Visa,1,38.95,0,25.43
12/2/2016,87506,Fun Fly,In Store,6,29.7,0.125,35.88
11/3/2016,87941,Carlota,Debit Visa,1,28.95,0,14.1
11/22/2016,87001,Majestic Beaut,Debit Visa,2,67.9,0,43.42
11/4/2016,87315,Crested Beaut,Debit Visa,1,38.95,0,20.43
10/10/2016,87103,Quad,Visa,1,44.96,0,28.82
10/13/2016,87001,Fun Fly,Visa,1,4.95,0,4.85
10/17/2016,87001,Majestic Beaut,Visa,1,33.95,0,24.45
10/10/2016,87941,Bellen,Visa,12,311.4,0.215,249.12
10/10/2016,87001,Majestic Beaut,American Express,6,203.7,0.125,148.26
11/21/2016,87103,Crested Beaut,Debit Mastercard,6,233.7,0.125,137.82
11/26/2016,87001,Yanaki,Paypal,4,119,0.1,76.96
10/18/2016,87001,Aspen,Debit Visa,1,28.95,0,11.19
10/24/2016,87037,Quad,Debit Mastercard,1,44.96,0,25.85
12/23/2016,87001,Bellen,Visa,1,25.95,0,16.15
11/1/2016,87037,Aspen,American Express,1,28.95,0,18.18
11/23/2016,87001,Fun Fly,American Express,1,4.95,0,3.14
12/11/2016,87037,Majestic Beaut,Debit Mastercard,1,33.95,0,16.22
12/9/2016,87001,Carlota,Visa,1,28.95,0,12.15
12/10/2016,87506,Majestic Beaut,Debit Visa,2,67.9,0,37.34
11/8/2016,87103,Bellen,Cash,10,259.5,0.125,151.1
12/16/2016,87037,Carlota,Paypal,1,28.95,0,16.11
10/19/2016,87001,Fun Fly,Cash,2,9.9,0,4.92
12/14/2016,87315,Carlota,Debit Visa,7,202.65,0.125,135.1
11/6/2016,87001,Carlota,Debit Visa,6,173.7,0.125,69.9
10/29/2016,87001,Quad,Paypal,1,44.96,0,28.77
11/12/2016,87001,Fun Fly,Debit Visa,1,4.95,0,6.04
12/22/2016,87001,Carlota,Paypal,12,347.4,0.215,200.04
11/28/2016,87037,Majestic Beaut,Paypal,2,67.9,0,46.26
10/3/2016,87001,Crested Beaut,Debit Visa,6,233.7,0.125,143.04
11/20/2016,87506,Bellen,Visa,1,25.95,0,18.86
10/14/2016,87506,Majestic Beaut,Visa,1,33.95,0,23.17
10/20/2016,87001,Bellen,Visa,6,155.7,0.125,83.28
10/14/2016,87001,Carlota,Debit Mastercard,1,28.95,0,11.8
12/16/2016,87001,Fun Fly,Debit Visa,1,4.95,0,6.03
10/12/2016,87001,Carlota,In Store,4,115.8,0.1,60.52
10/12/2016,87001,Quad,Debit Visa,1,44.96,0,27.87
12/21/2016,87001,Yanaki,Debit Visa,1,29.75,0,22.21
10/27/2016,87001,Quad,In Store,3,134.88,0,87.06
10/3/2016,87001,Bellen,Visa,1,25.95,0,21.06
12/9/2016,87001,Bellen,Visa,12,311.4,0.215,182.88
10/9/2016,87001,Carlota,Visa,3,86.85,0,50.73
12/4/2016,87941,Carlota,Mastercard,10,289.5,0.125,201
11/22/2016,87001,Bellen,American Express,1,25.95,0,14.27
12/9/2016,87103,Majestic Beaut,Debit Visa,1,33.95,0,23.23
12/15/2016,87315,Carlota,Debit Visa,12,347.4,0.215,129.24
11/27/2016,87103,Carlota,Debit Visa,1,28.95,0,18.68
11/3/2016,87001,Yanaki,Visa,3,89.25,0,62.19
11/27/2016,87001,Fun Fly,Debit Visa,1,4.95,0,2.61
12/13/2016,87103,Majestic Beaut,Visa,14,475.3,0.215,300.86
12/19/2016,87001,Quad,Visa,1,44.96,0,26.42
10/13/2016,87001,Aspen,Debit Visa,1,28.95,0,11.03
10/29/2016,87506,Majestic Beaut,In Store,1,33.95,0,19.91
11/10/2016,87506,Majestic Beaut,Debit Visa,1,33.95,0,24.48
10/10/2016,87103,Majestic Beaut,Debit Mastercard,1,33.95,0,20.93
12/20/2016,87001,Carlota,Debit Mastercard,1,28.95,0,13.65
11/10/2016,87001,Quad,Visa,12,539.52,0.215,294
10/16/2016,87506,Yanaki,In Store,1,29.75,0,18.97
11/13/2016,87103,Majestic Beaut,Debit Mastercard,3,101.85,0,47.25
10/30/2016,87103,Bellen,Visa,1,25.95,0,21.64
10/30/2016,87001,Crested Beaut,Debit Visa,3,116.85,0,60.33
11/3/2016,87001,Crested Beaut,In Store,1,38.95,0,21.75
10/5/2016,87037,Crested Beaut,American Express,12,467.4,0.215,239.28
12/1/2016,87001,Majestic Beaut,Paypal,5,169.75,0.1,101.3
12/16/2016,87103,Crested Beaut,Paypal,6,233.7,0.125,128.46
12/4/2016,87001,Quad,Visa,3,134.88,0,66.63
11/21/2016,87941,Quad,Visa,1,44.96,0,21.21
11/10/2016,87315,Fun Fly,Paypal,1,4.95,0,5.56
11/11/2016,87506,Carlota,Visa,1,28.95,0,13.74
12/12/2016,87037,Carlota,Visa,4,115.8,0.1,61.16
10/20/2016,87037,Quad,Paypal,9,404.64,0.125,191.25
10/12/2016,87103,Carlota,Mastercard,1,28.95,0,15.21
10/13/2016,87001,Bellen,Visa,1,25.95,0,21.75
10/18/2016,87506,Crested Beaut,Visa,1,38.95,0,23.58
11/2/2016,87315,Quad,Paypal,1,44.96,0,24.76
11/18/2016,87506,Crested Beaut,American Express,1,38.95,0,19.92
10/27/2016,87001,Crested Beaut,Visa,6,233.7,0.125,103.8
12/11/2016,87001,Bellen,Paypal,1,25.95,0,20.75
11/3/2016,87941,Crested Beaut,Debit Mastercard,1,38.95,0,20.85
12/9/2016,87037,Bellen,Visa,1,25.95,0,18.07
10/24/2016,87001,Aspen,Debit Visa,1,28.95,0,19.6
11/15/2016,87037,Fun Fly,Visa,1,4.95,0,10.82
12/14/2016,87315,Quad,Visa,6,269.76,0.125,141.48
10/9/2016,87001,Carlota,American Express,1,28.95,0,19.5
10/23/2016,87941,Quad,Debit Visa,4,179.84,0.1,107.64
11/4/2016,87941,Majestic Beaut,Paypal,14,475.3,0.215,327.18
11/27/2016,87103,Yanaki,Debit Mastercard,1,29.75,0,15.39
12/18/2016,87001,Yanaki,Visa,1,29.75,0,20.42
11/21/2016,87037,Carlota,Visa,1,28.95,0,19.07
12/9/2016,87001,Quad,Visa,12,539.52,0.215,363.84
12/16/2016,87103,Carlota,Cash,1,28.95,0,13.89
12/20/2016,87001,Bellen,Cash,12,311.4,0.215,200.64
10/22/2016,87315,Bellen,Debit Visa,12,311.4,0.215,229.68
11/30/2016,87941,Bellen,Cash,2,51.9,0,42.86
10/20/2016,87315,Fun Fly,Visa,1,4.95,0,8.08
11/26/2016,87506,Bellen,Debit Visa,12,311.4,0.215,194.04
10/18/2016,87103,Carlota,Paypal,1,28.95,0,12.73
10/21/2016,87315,Carlota,Visa,8,231.6,0.125,98.8
11/5/2016,87941,Majestic Beaut,Visa,6,203.7,0.125,109.8
12/1/2016,87506,Fun Fly,Paypal,1,4.95,0,7.45
10/28/2016,87037,Bellen,Debit Mastercard,13,337.35,0.215,234.91
12/21/2016,87037,Yanaki,Visa,8,238,0.125,142
10/15/2016,87001,Quad,Debit Visa,1,44.96,0,22.58
12/16/2016,87941,Yanaki,Visa,9,267.75,0.125,190.08
11/19/2016,87037,Quad,Debit Visa,6,269.76,0.125,158.7
11/21/2016,87001,Fun Fly,Cash,1,4.95,0,5.29
10/10/2016,87103,Majestic Beaut,Paypal,1,33.95,0,22.86
11/12/2016,87037,Fun Fly,Mastercard,1,4.95,0,9.48
12/20/2016,87001,Fun Fly,Visa,1,4.95,0,6.07
12/24/2016,87001,Quad,Debit Visa,1,44.96,0,29.07
11/27/2016,87037,Crested Beaut,Paypal,5,194.75,0.1,115.75
11/4/2016,87001,Quad,Debit Mastercard,10,449.6,0.125,303.9
11/14/2016,87001,Majestic Beaut,Visa,4,135.8,0.1,60.56
11/4/2016,87001,Yanaki,Visa,1,29.75,0,15.81
10/14/2016,87506,Majestic Beaut,Visa,1,33.95,0,20.41
12/2/2016,87103,Yanaki,Debit Visa,15,446.25,0.215,301.95
12/10/2016,87001,Yanaki,Mastercard,1,29.75,0,14.73
12/22/2016,87506,Yanaki,Visa,6,178.5,0.125,120.54
12/3/2016,87001,Majestic Beaut,Visa,12,407.4,0.215,248.16
10/6/2016,87506,Bellen,Mastercard,1,25.95,0,16.15
12/14/2016,87001,Bellen,American Express,1,25.95,0,13.22
10/12/2016,87037,Crested Beaut,Visa,1,38.95,0,17.13
10/4/2016,87941,Majestic Beaut,Debit Visa,1,33.95,0,18.55
10/2/2016,87001,Majestic Beaut,Visa,1,33.95,0,18.34
10/19/2016,87001,Carlota,Paypal,1,28.95,0,14.66
11/25/2016,87037,Majestic Beaut,Visa,1,33.95,0,18.85
10/10/2016,87941,Majestic Beaut,American Express,1,33.95,0,16.22
10/7/2016,87001,Majestic Beaut,Mastercard,12,407.4,0.215,284.76
10/1/2016,87506,Majestic Beaut,Visa,1,33.95,0,21.25
12/3/2016,87001,Aspen,Debit Mastercard,1,28.95,0,15.3
10/26/2016,87001,Crested Beaut,Paypal,6,233.7,0.125,156.9
10/25/2016,87103,Carlota,Visa,1,28.95,0,14.89
12/6/2016,87037,Bellen,Debit Mastercard,1,25.95,0,18.83
12/22/2016,87037,Majestic Beaut,Mastercard,1,33.95,0,20.08
11/25/2016,87506,Fun Fly,Debit Mastercard,1,4.95,0,1.5
11/4/2016,87001,Quad,Mastercard,12,539.52,0.215,247.92
10/30/2016,87001,Aspen,Visa,6,173.7,0.125,102.3
10/30/2016,87001,Yanaki,Debit Visa,12,357,0.215,172.32
11/22/2016,87315,Crested Beaut,Visa,1,38.95,0,23.64
11/26/2016,87001,Majestic Beaut,Paypal,1,33.95,0,17.91
10/20/2016,87001,Quad,Paypal,12,539.52,0.215,341.04
10/2/2016,87037,Aspen,Debit Visa,1,28.95,0,18.83
11/15/2016,87001,Majestic Beaut,Debit Mastercard,1,33.95,0,24.64
12/3/2016,87037,Carlota,Visa,1,28.95,0,13.09
12/2/2016,87001,Quad,Debit Mastercard,11,494.56,0.125,242.11
12/23/2016,87037,Bellen,Debit Visa,1,25.95,0,13.29
11/3/2016,87506,Yanaki,In Store,12,357,0.215,184.32
11/29/2016,87001,Yanaki,Paypal,1,29.75,0,21.2
11/23/2016,87037,Majestic Beaut,Paypal,1,33.95,0,20.78
11/1/2016,87001,Quad,Visa,1,44.96,0,24.39
11/7/2016,87103,Crested Beaut,Visa,3,116.85,0,80.4
11/6/2016,87001,Crested Beaut,Debit Visa,7,272.65,0.125,162.68
11/10/2016,87001,Fun Fly,Paypal,12,59.4,0.215,66.24
12/5/2016,87037,Carlota,Paypal,2,57.9,0,33.22
11/19/2016,87941,Aspen,Visa,1,28.95,0,12.77
10/6/2016,87037,Aspen,Visa,1,28.95,0,13.6
12/12/2016,87001,Crested Beaut,Paypal,1,38.95,0,18.74
10/11/2016,87001,Carlota,Debit Mastercard,1,28.95,0,20.19
11/3/2016,87001,Bellen,Debit Visa,1,25.95,0,19.36
12/11/2016,87001,Majestic Beaut,Mastercard,5,169.75,0.1,86.4
10/18/2016,87037,Bellen,Debit Visa,1,25.95,0,20.8
10/28/2016,87001,Carlota,Debit Visa,12,347.4,0.215,205.68
10/21/2016,87001,Carlota,Debit Visa,6,173.7,0.125,102.96
12/7/2016,87001,Carlota,Visa,1,28.95,0,13.27
11/28/2016,87941,Aspen,Debit Visa,2,57.9,0,21.26
12/20/2016,87103,Majestic Beaut,Debit Visa,1,33.95,0,20.68
12/2/2016,87001,Quad,Cash,1,44.96,0,23.5
12/24/2016,87001,Majestic Beaut,Paypal,4,135.8,0.1,60.4
10/1/2016,87001,Majestic Beaut,Debit Visa,12,407.4,0.215,191.64
11/23/2016,87001,Majestic Beaut,Debit Visa,1,33.95,0,20.72
11/20/2016,87315,Majestic Beaut,Paypal,1,33.95,0,23.34
10/16/2016,87001,Fun Fly,Debit Visa,1,4.95,0,1.66
11/21/2016,87103,Quad,American Express,4,179.84,0.1,88.88
11/2/2016,87037,Quad,American Express,1,44.96,0,24.54
10/23/2016,87315,Bellen,Paypal,4,103.8,0.1,52.08
11/25/2016,87941,Majestic Beaut,Debit Visa,1,33.95,0,22.8
10/11/2016,87506,Carlota,In Store,12,347.4,0.215,174.36
10/27/2016,87037,Fun Fly,Visa,1,4.95,0,7.68
10/16/2016,87941,Fun Fly,In Store,10,49.5,0.125,75.5
11/10/2016,87506,Aspen,In Store,1,28.95,0,11.43
11/12/2016,87103,Crested Beaut,Visa,12,467.4,0.215,323.16
11/16/2016,87941,Quad,Debit Mastercard,1,44.96,0,30.26
12/16/2016,87001,Bellen,In Store,1,25.95,0,17.41
12/7/2016,87001,Bellen,Visa,4,103.8,0.1,51.48
11/9/2016,87001,Carlota,Mastercard,4,115.8,0.1,42.88
12/2/2016,87001,Yanaki,Visa,1,29.75,0,18.47
10/2/2016,87001,Bellen,Paypal,6,155.7,0.125,113.58
10/31/2016,87103,Crested Beaut,Debit Visa,3,116.85,0,78.87
11/30/2016,87103,Yanaki,American Express,1,29.75,0,15.69
12/8/2016,87506,Carlota,Debit Visa,1,28.95,0,11.64
12/6/2016,87315,Majestic Beaut,Mastercard,1,33.95,0,22.31
11/26/2016,87037,Fun Fly,Paypal,6,29.7,0.125,32.88
12/22/2016,87001,Crested Beaut,Visa,1,38.95,0,19.34
10/7/2016,87001,Fun Fly,Visa,1,4.95,0,8.66
12/8/2016,87506,Majestic Beaut,Debit Visa,1,33.95,0,16.76
11/29/2016,87941,Quad,Debit Mastercard,1,44.96,0,26.38
11/3/2016,87103,Fun Fly,Debit Mastercard,12,59.4,0.215,112.2
11/26/2016,87001,Majestic Beaut,Visa,1,33.95,0,18.31
11/7/2016,87506,Crested Beaut,Visa,1,38.95,0,24.78
12/20/2016,87941,Carlota,Mastercard,1,28.95,0,12.21
